batting_team,batter,won,innings,wickets_fallen,bowling_team,venue,first_ball
Australia,PJ Cummins,0.0,1,7,India,Rajiv Gandhi International Cricket Stadium,118
Australia,PJ Cummins,1.0,1,6,New Zealand,Eden Park,70
Australia,PJ Cummins,0.0,1,8,Pakistan,Dubai International Cricket Stadium,104
Australia,PJ Cummins,-1.0,2,7,Pakistan,Dubai International Cricket Stadium,116
Australia,PJ Cummins,1.0,1,7,Pakistan,Dubai International Cricket Stadium,120
Australia,PJ Cummins,0.0,2,7,Pakistan,R. Premadasa Stadium,114
Australia,PJ Cummins,0.0,1,6,South Africa,Adelaide Oval,120
Australia,PJ Cummins,1.0,2,6,South Africa,Stadium Australia,96
Australia,PJ Cummins,0.0,1,6,Sri Lanka,Melbourne Cricket Ground,119
Australia,PJ Cummins,0.0,1,7,Sri Lanka,GMHBA Stadium,112
Australia,PJ Cummins,1.0,1,7,Sri Lanka,Sydney Cricket Ground,106
Australia,PJ Cummins,-1.0,1,6,Sri Lanka,Sydney Cricket Ground,113
Australia,PJ Cummins,0.0,2,6,West Indies,R. Premadasa Stadium,45
Australia,PJ Cummins,1.0,1,6,West Indies,Brisbane Cricket Ground,116
Australia,PJ Cummins,0.0,2,8,England,Sophia Gardens,119
Australia,PJ Cummins,0.0,2,6,England,The Rose Bowl,115
Australia,PJ Cummins,0.0,2,6,England,Manuka Oval,105
Australia,PJ Cummins,1.0,2,7,India,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,114
Australia,PJ Cummins,1.0,2,6,India,Punjab Cricket Association IS Bindra Stadium,116
Australia,PJ Cummins,0.0,2,6,New Zealand,Sydney Cricket Ground,75
Australia,PJ Cummins,1.0,2,6,West Indies,Carrara Oval,104
Australia,AJ Tye,0.0,1,7,Bangladesh,Shere Bangla National Stadium,111
Australia,AJ Tye,0.0,2,7,India,Melbourne Cricket Ground,116
Australia,AJ Tye,0.0,1,7,India,JSCA International Stadium Complex,107
Australia,AJ Tye,0.0,1,7,Pakistan,Harare Sports Club,116
Australia,AJ Tye,0.0,1,8,Sri Lanka,GMHBA Stadium,118
Australia,AJ Tye,0.0,2,7,Bangladesh,Shere Bangla National Stadium,106
Australia,AJ Tye,1.0,2,7,Bangladesh,Shere Bangla National Stadium,106
Australia,AJ Tye,0.0,2,6,England,Edgbaston,93
Australia,AJ Tye,0.0,2,7,Pakistan,Harare Sports Club,108
Australia,AJ Tye,0.0,2,8,Pakistan,Sheikh Zayed Stadium,88
Australia,AJ Tye,0.0,2,7,Pakistan,Dubai International Cricket Stadium,118
Australia,AJ Tye,0.0,2,8,Pakistan,Dubai International Cricket Stadium,92
Australia,AJ Tye,0.0,1,9,South Africa,Kingsmead,118
Australia,AJ Tye,0.0,2,5,West Indies,Daren Sammy National Cricket Stadium,80
Australia,JA Richardson,1.0,1,6,New Zealand,Sky Stadium,100
Australia,JA Richardson,0.0,1,6,New Zealand,Sky Stadium,105
Australia,JA Richardson,0.0,1,8,Pakistan,Harare Sports Club,119
Australia,JA Richardson,0.0,1,10,Sri Lanka,GMHBA Stadium,120
Australia,JA Richardson,1.0,2,7,India,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,115
Australia,JA Richardson,0.0,2,7,New Zealand,Hagley Oval,81
Australia,JA Richardson,0.0,2,7,New Zealand,University Oval,116
Australia,JA Richardson,1.0,2,7,Sri Lanka,R. Premadasa Stadium,72
Sri Lanka,BKG Mendis,1.0,2,0,Afghanistan,Sharjah Cricket Stadium,1
Sri Lanka,BKG Mendis,1.0,2,0,Afghanistan,Brisbane Cricket Ground,1
Sri Lanka,BKG Mendis,0.0,2,0,Afghanistan,Rangiri Dambulla International Stadium,1
Sri Lanka,BKG Mendis,1.0,2,2,Australia,GMHBA Stadium,15
Sri Lanka,BKG Mendis,0.0,2,1,Australia,Adelaide Oval,23
Sri Lanka,BKG Mendis,0.0,2,0,Australia,Adelaide Oval,1
Sri Lanka,BKG Mendis,0.0,1,0,Australia,Brisbane Cricket Ground,1
Sri Lanka,BKG Mendis,0.0,1,0,Australia,Melbourne Cricket Ground,1
Sri Lanka,BKG Mendis,1.0,2,0,Australia,Melbourne Cricket Ground,1
Sri Lanka,BKG Mendis,1.0,2,3,Australia,Pallekele International Cricket Stadium,66
Sri Lanka,BKG Mendis,1.0,2,0,Bangladesh,Shere Bangla National Stadium,1
Sri Lanka,BKG Mendis,1.0,2,0,Bangladesh,Dubai International Cricket Stadium,1
Sri Lanka,BKG Mendis,0.0,1,1,England,The Rose Bowl,19
Sri Lanka,BKG Mendis,0.0,2,0,England,R. Premadasa Stadium,1
Sri Lanka,BKG Mendis,0.0,2,2,England,The Rose Bowl,25
Sri Lanka,BKG Mendis,1.0,2,0,India,R. Premadasa Stadium,1
Sri Lanka,BKG Mendis,1.0,2,0,India,Dubai International Cricket Stadium,1
Sri Lanka,BKG Mendis,0.0,2,0,India,Wankhede Stadium,1
Sri Lanka,BKG Mendis,0.0,2,0,India,Saurashtra Cricket Association Stadium,1
Sri Lanka,BKG Mendis,1.0,2,0,Ireland,Bellerive Oval,1
Sri Lanka,BKG Mendis,0.0,2,2,New Zealand,Eden Park,22
Sri Lanka,BKG Mendis,0.0,2,0,New Zealand,Sydney Cricket Ground,1
Sri Lanka,BKG Mendis,1.0,2,0,Pakistan,Dubai International Cricket Stadium,1
Sri Lanka,BKG Mendis,0.0,2,4,South Africa,SuperSport Park,45
Sri Lanka,BKG Mendis,1.0,2,1,South Africa,New Wanderers Stadium,14
Sri Lanka,BKG Mendis,1.0,2,4,South Africa,Newlands Cricket Ground,96
Sri Lanka,BKG Mendis,1.0,2,0,South Africa,R. Premadasa Stadium,1
Sri Lanka,BKG Mendis,-1.0,1,1,South Africa,Newlands Cricket Ground,3
Sri Lanka,BKG Mendis,0.0,2,1,South Africa,SuperSport Park,4
Sri Lanka,BKG Mendis,0.0,1,0,Afghanistan,Dubai International Cricket Stadium,1
Sri Lanka,BKG Mendis,1.0,1,0,Afghanistan,Rangiri Dambulla International Stadium,1
Sri Lanka,BKG Mendis,1.0,1,0,Afghanistan,Rangiri Dambulla International Stadium,1
Sri Lanka,BKG Mendis,0.0,2,3,Australia,Pallekele International Cricket Stadium,27
Sri Lanka,BKG Mendis,0.0,1,3,Australia,R. Premadasa Stadium,44
Sri Lanka,BKG Mendis,0.0,1,2,Australia,Manuka Oval,18
Sri Lanka,BKG Mendis,0.0,1,1,Australia,Melbourne Cricket Ground,28
Sri Lanka,BKG Mendis,0.0,1,2,Australia,R. Premadasa Stadium,73
Sri Lanka,BKG Mendis,0.0,1,2,Australia,R. Premadasa Stadium,17
Sri Lanka,BKG Mendis,0.0,1,0,Australia,Perth Stadium,1
Sri Lanka,BKG Mendis,1.0,1,0,Bangladesh,Sylhet International Cricket Stadium,1
Sri Lanka,BKG Mendis,0.0,1,0,Bangladesh,R. Premadasa Stadium,1
Sri Lanka,BKG Mendis,0.0,1,0,Bangladesh,R. Premadasa Stadium,1
Sri Lanka,BKG Mendis,1.0,1,0,Bangladesh,Sylhet International Cricket Stadium,1
Sri Lanka,BKG Mendis,0.0,1,0,Bangladesh,Sylhet International Cricket Stadium,1
Sri Lanka,BKG Mendis,1.0,1,0,Bangladesh,Sylhet International Cricket Stadium,1
Sri Lanka,BKG Mendis,0.0,1,2,England,Sophia Gardens,28
Sri Lanka,BKG Mendis,0.0,1,2,England,Sophia Gardens,22
Sri Lanka,BKG Mendis,0.0,1,0,England,Sydney Cricket Ground,1
Sri Lanka,BKG Mendis,0.0,1,0,India,R. Premadasa Stadium,1
Sri Lanka,BKG Mendis,1.0,1,0,India,Maharashtra Cricket Association Stadium,1
Sri Lanka,BKG Mendis,0.0,1,0,New Zealand,Pallekele International Cricket Stadium,1
Sri Lanka,BKG Mendis,0.0,1,0,New Zealand,Pallekele International Cricket Stadium,1
Sri Lanka,BKG Mendis,-1.0,1,1,New Zealand,Eden Park,1
Sri Lanka,BKG Mendis,0.0,1,0,New Zealand,University Oval,1
Sri Lanka,BKG Mendis,0.0,1,0,New Zealand,John Davies Oval,1
Sri Lanka,BKG Mendis,1.0,1,0,Pakistan,Dubai International Cricket Stadium,0
Sri Lanka,BKG Mendis,0.0,2,2,West Indies,Pallekele International Cricket Stadium,11
Sri Lanka,BKG Mendis,0.0,1,3,West Indies,Pallekele International Cricket Stadium,40
Sri Lanka,BKG Mendis,0.0,1,0,Zimbabwe,R. Premadasa Stadium,1
Sri Lanka,BKG Mendis,1.0,2,0,Zimbabwe,R. Premadasa Stadium,1
Sri Lanka,BKG Mendis,1.0,2,0,Zimbabwe,R. Premadasa Stadium,1
Sri Lanka,KMDN Kulasekara,1.0,2,7,Australia,GMHBA Stadium,93
Sri Lanka,KMDN Kulasekara,0.0,2,7,Australia,Adelaide Oval,90
Sri Lanka,KMDN Kulasekara,1.0,1,6,Bangladesh,Zahur Ahmed Chowdhury Stadium,88
Sri Lanka,KMDN Kulasekara,1.0,2,5,Bangladesh,Zahur Ahmed Chowdhury Stadium,61
Sri Lanka,KMDN Kulasekara,0.0,2,7,Bangladesh,Shere Bangla National Stadium,116
Sri Lanka,KMDN Kulasekara,1.0,1,6,England,The Oval,104
Sri Lanka,KMDN Kulasekara,0.0,1,7,India,Punjab Cricket Association IS Bindra Stadium,99
Sri Lanka,KMDN Kulasekara,0.0,1,7,India,Shere Bangla National Stadium,105
Sri Lanka,KMDN Kulasekara,1.0,1,6,Ireland,Lord's,109
Sri Lanka,KMDN Kulasekara,0.0,2,6,New Zealand,Central Broward Regional Park Stadium,90
Sri Lanka,KMDN Kulasekara,1.0,1,6,New Zealand,Zahur Ahmed Chowdhury Stadium,91
Sri Lanka,KMDN Kulasekara,0.0,2,7,New Zealand,Bay Oval,103
Sri Lanka,KMDN Kulasekara,0.0,1,8,Pakistan,Maple Leaf Cricket Club,115
Sri Lanka,KMDN Kulasekara,1.0,1,7,Pakistan,Lord's,119
Sri Lanka,KMDN Kulasekara,1.0,1,6,South Africa,Zahur Ahmed Chowdhury Stadium,112
Sri Lanka,KMDN Kulasekara,1.0,2,7,South Africa,New Wanderers Stadium,113
Sri Lanka,KMDN Kulasekara,1.0,1,7,Australia,Pallekele International Cricket Stadium,106
Sri Lanka,KMDN Kulasekara,0.0,2,7,Bangladesh,R. Premadasa Stadium,96
Sri Lanka,KMDN Kulasekara,1.0,1,6,England,Pallekele International Cricket Stadium,114
Sri Lanka,KMDN Kulasekara,0.0,2,6,New Zealand,R. Premadasa Stadium,91
Sri Lanka,KMDN Kulasekara,0.0,2,6,New Zealand,R. Premadasa Stadium,106
Sri Lanka,KMDN Kulasekara,0.0,2,7,Pakistan,R. Premadasa Stadium,95
Sri Lanka,KMDN Kulasekara,1.0,1,7,Pakistan,Mahinda Rajapaksa International Cricket Stadium,99
Sri Lanka,KMDN Kulasekara,0.0,2,1,Pakistan,Mahinda Rajapaksa International Cricket Stadium,21
Sri Lanka,KMDN Kulasekara,0.0,2,6,South Africa,Mahinda Rajapaksa International Cricket Stadium,92
Sri Lanka,KMDN Kulasekara,0.0,2,6,West Indies,R. Premadasa Stadium,80
Sri Lanka,KMDN Kulasekara,0.0,2,7,West Indies,R. Premadasa Stadium,105
Sri Lanka,KMDN Kulasekara,0.0,1,6,West Indies,M. Chinnaswamy Stadium,98
Sri Lanka,SL Malinga,0.0,1,8,Australia,Newlands Cricket Ground,99
Sri Lanka,SL Malinga,0.0,2,7,Australia,Kensington Oval,78
Sri Lanka,SL Malinga,1.0,2,8,Australia,GMHBA Stadium,116
Sri Lanka,SL Malinga,0.0,2,8,Australia,Adelaide Oval,100
Sri Lanka,SL Malinga,0.0,2,7,Australia,Adelaide Oval,87
Sri Lanka,SL Malinga,0.0,1,8,Australia,Brisbane Cricket Ground,95
Sri Lanka,SL Malinga,0.0,1,6,Australia,Melbourne Cricket Ground,115
Sri Lanka,SL Malinga,1.0,1,7,England,The Rose Bowl,96
Sri Lanka,SL Malinga,0.0,2,8,England,R. Premadasa Stadium,97
Sri Lanka,SL Malinga,0.0,1,9,India,Holkar Cricket Stadium,114
Sri Lanka,SL Malinga,0.0,2,8,India,Maharashtra Cricket Association Stadium,91
Sri Lanka,SL Malinga,1.0,1,8,Ireland,Lord's,117
Sri Lanka,SL Malinga,0.0,1,7,New Zealand,Eden Park,71
Sri Lanka,SL Malinga,0.0,2,8,New Zealand,Central Broward Regional Park Stadium,107
Sri Lanka,SL Malinga,1.0,1,10,New Zealand,Zahur Ahmed Chowdhury Stadium,116
Sri Lanka,SL Malinga,0.0,2,7,New Zealand,Eden Park,86
Sri Lanka,SL Malinga,0.0,2,8,Pakistan,New Wanderers Stadium,114
Sri Lanka,SL Malinga,1.0,1,7,Pakistan,Lord's,120
Sri Lanka,SL Malinga,0.0,1,6,Pakistan,Sheikh Zayed Stadium,111
Sri Lanka,SL Malinga,0.0,2,8,South Africa,SuperSport Park,107
Sri Lanka,SL Malinga,0.0,2,7,South Africa,New Wanderers Stadium,87
Sri Lanka,SL Malinga,0.0,2,8,Bangladesh,R. Premadasa Stadium,99
Sri Lanka,SL Malinga,0.0,2,8,India,Pallekele International Cricket Stadium,105
Sri Lanka,SL Malinga,0.0,2,9,New Zealand,R. Premadasa Stadium,116
Sri Lanka,SL Malinga,0.0,2,8,New Zealand,R. Premadasa Stadium,120
Sri Lanka,SL Malinga,0.0,1,9,New Zealand,Pallekele International Cricket Stadium,120
Sri Lanka,SL Malinga,1.0,1,8,New Zealand,Pallekele International Cricket Stadium,105
Sri Lanka,SL Malinga,0.0,2,9,Pakistan,R. Premadasa Stadium,106
Sri Lanka,SL Malinga,0.0,2,8,South Africa,R. Premadasa Stadium,113
Sri Lanka,SL Malinga,0.0,2,7,West Indies,R. Premadasa Stadium,88
Sri Lanka,SL Malinga,0.0,2,8,West Indies,R. Premadasa Stadium,111
Sri Lanka,SL Malinga,0.0,2,8,West Indies,Pallekele International Cricket Stadium,107
Sri Lanka,SL Malinga,1.0,1,7,Zimbabwe,Providence Stadium,115
Sri Lanka,MD Shanaka,1.0,2,3,Afghanistan,Sharjah Cricket Stadium,70
Sri Lanka,MD Shanaka,1.0,2,4,Afghanistan,Brisbane Cricket Ground,109
Sri Lanka,MD Shanaka,0.0,2,6,Afghanistan,Rangiri Dambulla International Stadium,96
Sri Lanka,MD Shanaka,0.0,2,5,Australia,Adelaide Oval,71
Sri Lanka,MD Shanaka,0.0,2,4,Australia,Adelaide Oval,57
Sri Lanka,MD Shanaka,0.0,1,4,Australia,Brisbane Cricket Ground,61
Sri Lanka,MD Shanaka,0.0,2,4,Australia,Sydney Cricket Ground,65
Sri Lanka,MD Shanaka,-1.0,2,4,Australia,Sydney Cricket Ground,66
Sri Lanka,MD Shanaka,1.0,2,4,Australia,Melbourne Cricket Ground,55
Sri Lanka,MD Shanaka,1.0,2,4,Australia,Pallekele International Cricket Stadium,75
Sri Lanka,MD Shanaka,0.0,2,5,Bangladesh,Shere Bangla National Stadium,91
Sri Lanka,MD Shanaka,1.0,2,2,Bangladesh,Shere Bangla National Stadium,48
Sri Lanka,MD Shanaka,1.0,2,5,Bangladesh,Sharjah Cricket Stadium,111
Sri Lanka,MD Shanaka,1.0,2,4,Bangladesh,Dubai International Cricket Stadium,54
Sri Lanka,MD Shanaka,0.0,2,6,England,Arun Jaitley Stadium,101
Sri Lanka,MD Shanaka,0.0,1,5,England,The Rose Bowl,64
Sri Lanka,MD Shanaka,0.0,2,5,England,R. Premadasa Stadium,64
Sri Lanka,MD Shanaka,0.0,2,4,England,The Rose Bowl,50
Sri Lanka,MD Shanaka,0.0,2,4,England,Sharjah Cricket Stadium,52
Sri Lanka,MD Shanaka,1.0,2,4,India,Maharashtra Cricket Association Stadium,90
Sri Lanka,MD Shanaka,0.0,2,5,India,JSCA International Stadium Complex,70
Sri Lanka,MD Shanaka,0.0,1,4,India,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,27
Sri Lanka,MD Shanaka,0.0,1,5,India,Shere Bangla National Stadium,98
Sri Lanka,MD Shanaka,0.0,2,4,India,Barabati Stadium,55
Sri Lanka,MD Shanaka,1.0,2,4,India,R. Premadasa Stadium,76
Sri Lanka,MD Shanaka,0.0,1,4,India,Holkar Cricket Stadium,81
Sri Lanka,MD Shanaka,0.0,2,5,India,Maharashtra Cricket Association Stadium,69
Sri Lanka,MD Shanaka,0.0,2,4,India,R. Premadasa Stadium,79
Sri Lanka,MD Shanaka,1.0,2,2,India,R. Premadasa Stadium,43
Sri Lanka,MD Shanaka,0.0,2,4,India,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,57
Sri Lanka,MD Shanaka,1.0,2,4,India,Dubai International Cricket Stadium,85
Sri Lanka,MD Shanaka,0.0,2,4,India,Wankhede Stadium,51
Sri Lanka,MD Shanaka,0.0,2,4,India,Saurashtra Cricket Association Stadium,58
Sri Lanka,MD Shanaka,0.0,2,5,New Zealand,Eden Park,76
Sri Lanka,MD Shanaka,0.0,2,5,New Zealand,Sydney Cricket Ground,38
Sri Lanka,MD Shanaka,0.0,1,3,Pakistan,Shere Bangla National Stadium,104
Sri Lanka,MD Shanaka,0.0,2,3,Pakistan,Gaddafi Stadium,23
Sri Lanka,MD Shanaka,1.0,1,2,Pakistan,Gaddafi Stadium,89
Sri Lanka,MD Shanaka,1.0,1,3,Pakistan,Gaddafi Stadium,93
Sri Lanka,MD Shanaka,1.0,1,4,Pakistan,Gaddafi Stadium,49
Sri Lanka,MD Shanaka,1.0,2,4,Pakistan,Dubai International Cricket Stadium,70
Sri Lanka,MD Shanaka,0.0,1,6,South Africa,Arun Jaitley Stadium,81
Sri Lanka,MD Shanaka,1.0,2,4,South Africa,R. Premadasa Stadium,52
Sri Lanka,MD Shanaka,0.0,2,3,South Africa,R. Premadasa Stadium,68
Sri Lanka,MD Shanaka,0.0,1,5,Afghanistan,Dubai International Cricket Stadium,57
Sri Lanka,MD Shanaka,1.0,1,6,Afghanistan,Rangiri Dambulla International Stadium,97
Sri Lanka,MD Shanaka,0.0,1,5,Australia,Dubai International Cricket Stadium,75
Sri Lanka,MD Shanaka,0.0,1,4,Australia,Manuka Oval,45
Sri Lanka,MD Shanaka,0.0,1,4,Australia,Melbourne Cricket Ground,98
Sri Lanka,MD Shanaka,0.0,1,4,Australia,R. Premadasa Stadium,83
Sri Lanka,MD Shanaka,0.0,1,4,Australia,R. Premadasa Stadium,86
Sri Lanka,MD Shanaka,0.0,1,4,Australia,Perth Stadium,90
Sri Lanka,MD Shanaka,1.0,1,3,Bangladesh,Sylhet International Cricket Stadium,100
Sri Lanka,MD Shanaka,0.0,1,2,Bangladesh,R. Premadasa Stadium,81
Sri Lanka,MD Shanaka,0.0,1,3,Bangladesh,R. Premadasa Stadium,33
Sri Lanka,MD Shanaka,0.0,1,5,Bangladesh,Sylhet International Cricket Stadium,84
Sri Lanka,MD Shanaka,1.0,1,5,Bangladesh,Sylhet International Cricket Stadium,102
Sri Lanka,MD Shanaka,0.0,1,4,England,Sophia Gardens,52
Sri Lanka,MD Shanaka,0.0,1,5,England,Sophia Gardens,81
Sri Lanka,MD Shanaka,0.0,1,4,England,Sydney Cricket Ground,94
Sri Lanka,MD Shanaka,0.0,1,5,India,R. Premadasa Stadium,82
Sri Lanka,MD Shanaka,0.0,1,6,India,Wankhede Stadium,79
Sri Lanka,MD Shanaka,0.0,1,5,India,R. Premadasa Stadium,81
Sri Lanka,MD Shanaka,0.0,1,4,India,Himachal Pradesh Cricket Association Stadium,89
Sri Lanka,MD Shanaka,0.0,1,4,India,Himachal Pradesh Cricket Association Stadium,52
Sri Lanka,MD Shanaka,1.0,1,4,India,Maharashtra Cricket Association Stadium,83
Sri Lanka,MD Shanaka,1.0,1,5,Ireland,Zayed Cricket Stadium,101
Sri Lanka,MD Shanaka,0.0,1,3,New Zealand,Pallekele International Cricket Stadium,98
Sri Lanka,MD Shanaka,0.0,1,3,New Zealand,Pallekele International Cricket Stadium,83
Sri Lanka,MD Shanaka,1.0,1,4,New Zealand,Pallekele International Cricket Stadium,75
Sri Lanka,MD Shanaka,-1.0,1,4,New Zealand,Eden Park,100
Sri Lanka,MD Shanaka,0.0,1,4,New Zealand,University Oval,76
Sri Lanka,MD Shanaka,0.0,1,3,New Zealand,John Davies Oval,102
Sri Lanka,MD Shanaka,0.0,1,6,Pakistan,R. Premadasa Stadium,110
Sri Lanka,MD Shanaka,0.0,1,5,Pakistan,Sheikh Zayed Stadium,68
Sri Lanka,MD Shanaka,0.0,1,4,Pakistan,Sheikh Zayed Stadium,105
Sri Lanka,MD Shanaka,1.0,1,4,Pakistan,Dubai International Cricket Stadium,47
Sri Lanka,MD Shanaka,0.0,1,3,South Africa,R. Premadasa Stadium,47
Sri Lanka,MD Shanaka,0.0,1,4,South Africa,R. Premadasa Stadium,58
Sri Lanka,MD Shanaka,0.0,1,5,South Africa,Sharjah Cricket Stadium,83
Sri Lanka,MD Shanaka,0.0,2,4,West Indies,Pallekele International Cricket Stadium,25
Sri Lanka,MD Shanaka,0.0,1,4,West Indies,Pallekele International Cricket Stadium,69
Sri Lanka,MD Shanaka,1.0,1,2,West Indies,Zayed Cricket Stadium,94
Sri Lanka,MD Shanaka,0.0,1,5,Zimbabwe,R. Premadasa Stadium,108
Sri Lanka,MD Shanaka,1.0,2,6,Zimbabwe,R. Premadasa Stadium,85
Sri Lanka,JRMVB Sanjaya,0.0,2,9,Australia,Adelaide Oval,105
Sri Lanka,JRMVB Sanjaya,0.0,2,9,Pakistan,Gaddafi Stadium,118
Sri Lanka,JRMVB Sanjaya,0.0,2,9,Bangladesh,R. Premadasa Stadium,103
Sri Lanka,JRMVB Sanjaya,0.0,1,9,Pakistan,Sheikh Zayed Stadium,98
Sri Lanka,JRMVB Sanjaya,0.0,1,9,Pakistan,Sheikh Zayed Stadium,118
India,KL Rahul,0.0,2,1,Australia,Brisbane Cricket Ground,26
India,KL Rahul,1.0,2,2,Australia,Sydney Cricket Ground,42
India,KL Rahul,1.0,2,0,Australia,Sydney Cricket Ground,1
India,KL Rahul,0.0,2,0,Australia,Sydney Cricket Ground,1
India,KL Rahul,1.0,2,0,Australia,Vidarbha Cricket Association Stadium,1
India,KL Rahul,1.0,2,0,Australia,Rajiv Gandhi International Cricket Stadium,1
India,KL Rahul,1.0,2,2,Bangladesh,R. Premadasa Stadium,22
India,KL Rahul,1.0,2,1,England,Old Trafford,6
India,KL Rahul,1.0,2,1,England,County Ground,14
India,KL Rahul,1.0,2,0,England,Narendra Modi Stadium,1
India,KL Rahul,1.0,1,0,Afghanistan,Zayed Cricket Stadium,1
India,KL Rahul,1.0,1,0,Afghanistan,Dubai International Cricket Stadium,1
India,KL Rahul,0.0,1,0,Australia,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1
India,KL Rahul,0.0,1,0,Australia,M. Chinnaswamy Stadium,1
India,KL Rahul,1.0,1,0,Australia,Manuka Oval,1
India,KL Rahul,0.0,1,0,Australia,Punjab Cricket Association IS Bindra Stadium,1
India,KL Rahul,0.0,1,1,Bangladesh,Arun Jaitley Stadium,7
India,KL Rahul,1.0,2,1,Bangladesh,Saurashtra Cricket Association Stadium,66
India,KL Rahul,1.0,1,1,Bangladesh,Vidarbha Cricket Association Stadium,10
India,KL Rahul,1.0,1,0,Bangladesh,Adelaide Oval,1
India,KL Rahul,0.0,1,0,England,Green Park,1
India,KL Rahul,1.0,1,0,England,Vidarbha Cricket Association Stadium,1
India,KL Rahul,1.0,1,0,England,M. Chinnaswamy Stadium,1
India,KL Rahul,0.0,1,1,England,Sophia Gardens,13
India,KL Rahul,0.0,1,0,England,Narendra Modi Stadium,1
India,KL Rahul,0.0,1,0,England,Narendra Modi Stadium,1
India,KL Rahul,1.0,1,0,England,Narendra Modi Stadium,1
India,KL Rahul,0.0,1,0,England,Adelaide Oval,1
India,KL Rahul,1.0,1,0,Ireland,Malahide Cricket Club Ground,1
India,KL Rahul,0.0,1,0,New Zealand,Dubai International Cricket Stadium,1
India,KL Rahul,0.0,1,0,Pakistan,Dubai International Cricket Stadium,1
India,KL Rahul,0.0,1,0,Pakistan,Dubai International Cricket Stadium,1
India,KL Rahul,1.0,1,0,South Africa,Barsapara Cricket Stadium,1
India,KL Rahul,0.0,1,0,South Africa,Perth Stadium,1
India,KL Rahul,1.0,1,0,Sri Lanka,Barabati Stadium,1
India,KL Rahul,1.0,1,0,Sri Lanka,Holkar Cricket Stadium,1
India,KL Rahul,1.0,2,0,Sri Lanka,Holkar Cricket Stadium,1
India,KL Rahul,1.0,1,0,Sri Lanka,Maharashtra Cricket Association Stadium,1
India,KL Rahul,0.0,1,0,Sri Lanka,Dubai International Cricket Stadium,1
India,KL Rahul,0.0,2,2,West Indies,Central Broward Regional Park Stadium,29
India,KL Rahul,1.0,1,2,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,93
India,KL Rahul,1.0,2,0,West Indies,Rajiv Gandhi International Cricket Stadium,1
India,KL Rahul,0.0,1,0,West Indies,Greenfield International Stadium,1
India,KL Rahul,1.0,1,0,West Indies,Wankhede Stadium,1
India,KL Rahul,1.0,1,0,Zimbabwe,Melbourne Cricket Ground,1
India,KL Rahul,1.0,2,0,New Zealand,Eden Park,1
India,KL Rahul,1.0,2,0,New Zealand,Eden Park,1
India,KL Rahul,-1.0,1,0,New Zealand,Seddon Park,1
India,KL Rahul,-1.0,1,0,New Zealand,Sky Stadium,0
India,KL Rahul,1.0,1,0,New Zealand,Bay Oval,1
India,KL Rahul,1.0,2,0,New Zealand,Sawai Mansingh Stadium,1
India,KL Rahul,1.0,2,0,New Zealand,JSCA International Stadium Complex,1
India,KL Rahul,1.0,2,0,Pakistan,Dubai International Cricket Stadium,1
India,KL Rahul,1.0,2,0,Pakistan,Melbourne Cricket Ground,1
India,KL Rahul,1.0,2,0,South Africa,Greenfield International Stadium,1
India,KL Rahul,1.0,2,0,Sri Lanka,R. Premadasa Stadium,1
India,KL Rahul,1.0,2,0,Sri Lanka,Wankhede Stadium,0
India,KL Rahul,1.0,2,1,Sri Lanka,R. Premadasa Stadium,13
India,KL Rahul,1.0,2,1,West Indies,Eden Gardens,7
India,KL Rahul,1.0,2,1,West Indies,MA Chidambaram Stadium,15
India,KL Rahul,1.0,2,0,West Indies,Providence Stadium,1
India,KL Rahul,0.0,2,1,Zimbabwe,Harare Sports Club,1
India,KL Rahul,1.0,2,0,Zimbabwe,Harare Sports Club,0
India,KL Rahul,1.0,1,0,Zimbabwe,Harare Sports Club,1
India,AT Rayudu,0.0,2,5,England,Edgbaston,107
India,AT Rayudu,0.0,1,5,South Africa,Himachal Pradesh Cricket Association Stadium,112
India,AT Rayudu,0.0,1,3,South Africa,Barabati Stadium,48
India,AT Rayudu,0.0,2,1,Zimbabwe,Harare Sports Club,2
India,AT Rayudu,1.0,1,1,Zimbabwe,Harare Sports Club,20
India,Mandeep Singh,0.0,2,1,Zimbabwe,Harare Sports Club,1
India,Mandeep Singh,1.0,2,0,Zimbabwe,Harare Sports Club,0
India,Mandeep Singh,1.0,1,0,Zimbabwe,Harare Sports Club,1
India,MK Pandey,1.0,2,3,Bangladesh,R. Premadasa Stadium,86
India,MK Pandey,1.0,2,3,Bangladesh,R. Premadasa Stadium,58
India,MK Pandey,0.0,1,2,Australia,Barsapara Cricket Stadium,7
India,MK Pandey,1.0,1,3,Australia,Manuka Oval,68
India,MK Pandey,1.0,1,4,Bangladesh,Vidarbha Cricket Association Stadium,98
India,MK Pandey,0.0,1,4,England,Green Park,76
India,MK Pandey,1.0,1,3,England,Vidarbha Cricket Association Stadium,64
India,MK Pandey,1.0,1,5,Ireland,Malahide Cricket Club Ground,120
