,batter,batter_runs,balls_faced,innings,wickets_fallen,bowling_team,batting_team,venue,toss_winner,batter_type,non_striker_type,first_ball,current_team_total,is_powerplay,strike_rate,last_ball,Left arm Fast,Left arm Orthodox,Left arm Wrist spin,Right arm Fast,Right arm Legbreak,Right arm Offbreak,recent_form,Left arm Fast Expected Runs,Left arm Fast Expected Wickets,Left arm Fast Strike Rate,Left arm Fast Deliveries Per Wicket,Right arm Fast Expected Runs,Right arm Fast Expected Wickets,Right arm Fast Strike Rate,Right arm Fast Deliveries Per Wicket,Left arm Orthodox Expected Runs,Left arm Orthodox Expected Wickets,Left arm Orthodox Strike Rate,Left arm Orthodox Deliveries Per Wicket,Left arm Wrist spin Expected Runs,Left arm Wrist spin Expected Wickets,Left arm Wrist spin Strike Rate,Left arm Wrist spin Deliveries Per Wicket,Right arm Legbreak Expected Runs,Right arm Legbreak Expected Wickets,Right arm Legbreak Strike Rate,Right arm Legbreak Deliveries Per Wicket,Right arm Offbreak Expected Runs,Right arm Offbreak Expected Wickets,Right arm Offbreak Strike Rate,Right arm Offbreak Deliveries Per Wicket,expected_wickets,expected_runs
55,AB de Villiers,24,16,2,2,Sri Lanka,South Africa,Zahur Ahmed Chowdhury Stadium,0,Right hand Bat,Left hand Bat,66,83,False,150.0,84,6.0,0.0,0.0,64.0,18.0,25.0,11.0,8.434800000000001,0.17391304347826086,140.58,34.5,83.87968000000001,3.7194165165339688,131.062,17.207,0.0,0.0,110.096,34.667,0.0,0.0,139.13,23.0,25.0515,1.1133791055854518,139.175,16.167,29.97575,1.3349708976344314,119.903,18.727,6.341679563232113,58.509126954520056
56,AB de Villiers,10,12,1,3,West Indies,South Africa,"Vidarbha Cricket Association Stadium, Jamtha",0,Right hand Bat,Left hand Bat,19,20,True,83.33,46,0.0,49.0,0.0,106.0,36.0,12.0,21.4,0.0,0.0,140.58,34.5,138.92572,6.1602836055093855,131.062,17.207,53.947039999999994,1.4134479476158883,110.096,34.667,0.0,0.0,139.13,23.0,50.103,2.2267582111709037,139.175,16.167,14.38836,0.6407860308645271,119.903,18.727,10.441275795160704,79.64732908998697
57,AB de Villiers,19,17,1,1,West Indies,South Africa,"Sir Vivian Richards Stadium, North Sound",0,Right hand Bat,Left hand Bat,10,6,True,111.76,47,21.0,18.0,0.0,163.0,0.0,24.0,29.4,29.521800000000002,0.6086956521739131,140.58,34.5,213.63106000000002,9.47288894054745,131.062,17.207,19.81728,0.5192257766752243,110.096,34.667,0.0,0.0,139.13,23.0,0.0,0.0,139.175,16.167,28.77672,1.2815720617290542,119.903,18.727,11.882382431125642,84.63586313276389
58,AB de Villiers,10,6,2,2,England,South Africa,Riverside Ground,1,Right hand Bat,Right hand Bat,17,14,True,166.67,24,8.0,24.0,0.0,123.0,0.0,48.0,0.0,11.246400000000001,0.2318840579710145,140.58,34.5,161.20626000000001,7.148253617713721,131.062,17.207,26.42304,0.6923010355669657,110.096,34.667,0.0,0.0,139.13,23.0,0.0,0.0,139.175,16.167,57.55344,2.5631441234581085,119.903,18.727,10.63558283470981,78.6297199070882
59,AB de Villiers,36,26,1,2,Bangladesh,South Africa,New Wanderers Stadium,0,Right hand Bat,Right hand Bat,33,60,False,138.46,79,6.0,33.0,0.0,36.0,0.0,26.0,0.0,8.434800000000001,0.17391304347826086,140.58,34.5,47.182320000000004,2.092171790550357,131.062,17.207,36.33168,0.9519139239045779,110.096,34.667,0.0,0.0,139.13,23.0,0.0,0.0,139.175,16.167,31.174780000000002,1.3883697335398089,119.903,18.727,4.606368491473004,57.36696793061686
60,AB de Villiers,8,17,1,2,New Zealand,South Africa,Westpac Stadium,0,Right hand Bat,Left hand Bat,27,34,True,47.06,54,6.0,12.0,0.0,116.0,0.0,54.0,0.0,8.434800000000001,0.17391304347826086,140.58,34.5,152.03192,6.7414424362178185,131.062,17.207,13.21152,0.3461505177834828,110.096,34.667,0.0,0.0,139.13,23.0,0.0,0.0,139.175,16.167,64.74762,2.883537138890372,119.903,18.727,10.145043136369933,74.85596420859805
61,AB de Villiers,16,8,1,1,England,South Africa,Wankhede Stadium,0,Right hand Bat,Right hand Bat,44,97,False,200.0,54,19.0,0.0,0.0,64.0,38.0,38.0,22.75,26.710200000000004,0.5507246376811594,140.58,34.5,83.87968000000001,3.7194165165339688,131.062,17.207,0.0,0.0,110.096,34.667,0.0,0.0,139.13,23.0,52.8865,2.350467000680398,139.175,16.167,45.563140000000004,2.029155764404336,119.903,18.727,8.649763919299863,71.07653903625976
62,AB de Villiers,15,9,2,1,New Zealand,South Africa,SuperSport Park,0,Right hand Bat,Left hand Bat,17,15,True,166.67,40,20.0,20.0,0.0,114.0,43.0,18.0,25.0,28.116000000000003,0.5797101449275363,140.58,34.5,149.41068,6.6252106700761315,131.062,17.207,22.019199999999998,0.576917529639138,110.096,34.667,0.0,0.0,139.13,23.0,59.84525,2.6597389744541347,139.175,16.167,21.58254,0.9611790462967907,119.903,18.727,11.40275636539373,83.20716047867064
63,AB de Villiers,69,27,1,1,England,South Africa,Zahur Ahmed Chowdhury Stadium,0,Left hand Bat,Right hand Bat,66,90,False,255.56,120,27.0,0.0,0.0,72.0,12.0,6.0,13.333333333333334,37.9566,0.782608695652174,140.58,34.5,94.36464000000001,4.184343581100714,131.062,17.207,0.0,0.0,110.096,34.667,0.0,0.0,139.13,23.0,16.701,0.7422527370569678,139.175,16.167,7.19418,0.32039301543226356,119.903,18.727,6.02959802924212,63.61836459567341
64,AB de Villiers,0,4,1,2,West Indies,South Africa,St George's Park,0,Right hand Bat,Right hand Bat,9,5,True,0.0,12,0.0,0.0,0.0,128.0,0.0,0.0,17.0,0.0,0.0,140.58,34.5,167.75936000000002,7.4388330330679375,131.062,17.207,0.0,0.0,110.096,34.667,0.0,0.0,139.13,23.0,0.0,0.0,139.175,16.167,0.0,0.0,119.903,18.727,7.4388330330679375,61.508389401299254
65,AB de Villiers,1,5,2,2,Pakistan,South Africa,Trent Bridge,0,Right hand Bat,Right hand Bat,43,47,False,20.0,51,18.0,29.0,0.0,38.0,18.0,53.0,18.83333333333333,25.3044,0.5217391304347826,140.58,34.5,49.803560000000004,2.2084035566920437,131.062,17.207,31.92784,0.8365304179767502,110.096,34.667,0.0,0.0,139.13,23.0,25.0515,1.1133791055854518,139.175,16.167,63.548590000000004,2.8301383029849947,119.903,18.727,7.510190513674024,71.38764468539992
66,AB de Villiers,6,4,1,3,India,South Africa,New Wanderers Stadium,1,Right hand Bat,Right hand Bat,43,34,False,150.0,48,24.0,11.0,0.0,84.0,0.0,34.0,0.0,33.739200000000004,0.6956521739130435,140.58,34.5,110.09208000000001,4.881734177950833,131.062,17.207,12.11056,0.3173046413015259,110.096,34.667,0.0,0.0,139.13,23.0,0.0,0.0,139.175,16.167,40.76702,1.8155604207828269,119.903,18.727,7.71025141394823,70.8418104633535
67,AB de Villiers,33,20,2,1,New Zealand,South Africa,Kingsmead,1,Right hand Bat,Right hand Bat,32,35,False,165.0,65,13.0,37.0,0.0,83.0,0.0,30.0,21.0,18.2754,0.37681159420289856,140.58,34.5,108.78146000000001,4.82361829487999,131.062,17.207,40.73552,1.0672974298324054,110.096,34.667,0.0,0.0,139.13,23.0,0.0,0.0,139.175,16.167,35.9709,1.6019650771613179,119.903,18.727,7.869692396076612,72.63518453449966
68,AB de Villiers,17,10,1,2,West Indies,South Africa,Kennington Oval,0,Right hand Bat,Left hand Bat,72,106,False,170.0,98,12.0,18.0,0.0,61.0,0.0,6.0,8.25,16.869600000000002,0.34782608695652173,140.58,34.5,79.94782000000001,3.5450688673214388,131.062,17.207,19.81728,0.5192257766752243,110.096,34.667,0.0,0.0,139.13,23.0,0.0,0.0,139.175,16.167,7.19418,0.32039301543226356,119.903,18.727,4.7325137463854485,56.92145631223226
69,AB de Villiers,39,36,2,2,New Zealand,South Africa,Seddon Park,1,Right hand Bat,Right hand Bat,27,42,True,108.33,96,24.0,25.0,0.0,87.0,0.0,36.0,8.0,33.739200000000004,0.6956521739130435,140.58,34.5,114.02394000000001,5.056081827163363,131.062,17.207,27.523999999999997,0.7211469120489226,110.096,34.667,0.0,0.0,139.13,23.0,0.0,0.0,139.175,16.167,43.16508,1.9223580925935815,119.903,18.727,8.395239005718912,75.39454597044588
70,AB de Villiers,47,39,1,2,New Zealand,South Africa,"Kensington Oval, Bridgetown",1,Right hand Bat,Right hand Bat,48,55,False,120.51,120,0.0,18.0,0.0,107.0,0.0,24.0,31.0,0.0,0.0,140.58,34.5,140.23634,6.2183994885802285,131.062,17.207,19.81728,0.5192257766752243,110.096,34.667,0.0,0.0,139.13,23.0,0.0,0.0,139.175,16.167,28.77672,1.2815720617290542,119.903,18.727,8.019197326984507,66.68164805619745
71,AB de Villiers,16,9,2,1,West Indies,South Africa,New Wanderers Stadium,1,Right hand Bat,Right hand Bat,32,55,False,177.78,49,0.0,0.0,0.0,166.0,0.0,18.0,0.0,0.0,0.0,140.58,34.5,217.56292000000002,9.64723658975998,131.062,17.207,0.0,0.0,110.096,34.667,0.0,0.0,139.13,23.0,0.0,0.0,139.175,16.167,21.58254,0.9611790462967907,119.903,18.727,10.60841563605677,73.42380332419624
72,AB de Villiers,0,1,2,1,Australia,South Africa,Kingsmead,0,Right hand Bat,Left hand Bat,1,0,True,0.0,1,0.0,0.0,0.0,181.0,49.0,12.0,39.0,0.0,0.0,140.58,34.5,237.22222000000002,10.51897483582263,131.062,17.207,0.0,0.0,110.096,34.667,0.0,0.0,139.13,23.0,68.19575,3.0308653429826187,139.175,16.167,14.38836,0.6407860308645271,119.903,18.727,14.190626209669777,84.8958137040326
73,AB de Villiers,15,16,1,3,Sri Lanka,South Africa,R Premadasa Stadium,1,Right hand Bat,Left hand Bat,34,23,False,93.75,62,15.0,0.0,0.0,62.0,25.0,75.0,0.0,21.087000000000003,0.43478260869565216,140.58,34.5,81.25844000000001,3.6031847503922823,131.062,17.207,0.0,0.0,110.096,34.667,0.0,0.0,139.13,23.0,34.79375,1.546359868868683,139.175,16.167,89.92725,4.004912692903295,119.903,18.727,9.589239920859912,73.32648359064126
74,AB de Villiers,35,19,2,2,England,South Africa,Sophia Gardens,1,Right hand Bat,Left hand Bat,27,22,True,184.21,66,12.0,0.0,0.0,126.0,48.0,0.0,55.5,16.869600000000002,0.34782608695652173,140.58,34.5,165.13812000000001,7.322601266926251,131.062,17.207,0.0,0.0,110.096,34.667,0.0,0.0,139.13,23.0,66.804,2.9690109482278713,139.175,16.167,0.0,0.0,119.903,18.727,10.639438302110644,76.28014031338894
75,AB de Villiers,18,14,1,1,England,South Africa,Newlands,0,Right hand Bat,Right hand Bat,8,8,True,128.57,31,0.0,0.0,0.0,201.0,25.0,6.0,15.0,0.0,0.0,140.58,34.5,263.43462,11.681292497239495,131.062,17.207,0.0,0.0,110.096,34.667,0.0,0.0,139.13,23.0,34.79375,1.546359868868683,139.175,16.167,7.19418,0.32039301543226356,119.903,18.727,13.54804538154044,82.97796456093376
76,AB de Villiers,1,5,2,1,New Zealand,South Africa,Kingsmead,1,Right hand Bat,Right hand Bat,13,15,True,20.0,19,0.0,24.0,0.0,199.0,0.0,0.0,16.0,0.0,0.0,140.58,34.5,260.81338000000005,11.565060731097809,131.062,17.207,26.42304,0.6923010355669657,110.096,34.667,0.0,0.0,139.13,23.0,0.0,0.0,139.175,16.167,0.0,0.0,119.903,18.727,12.257361766664774,82.04290000116633
77,AB de Villiers,15,8,1,4,New Zealand,South Africa,Lord's,0,Left hand Bat,Right hand Bat,77,66,False,187.5,89,12.0,14.0,0.0,51.0,0.0,14.0,3.5,16.869600000000002,0.34782608695652173,140.58,34.5,66.84162,2.9639100366130062,131.062,17.207,15.41344,0.40384227074739665,110.096,34.667,0.0,0.0,139.13,23.0,0.0,0.0,139.175,16.167,16.78642,0.7475837026752816,119.903,18.727,4.463162096992206,54.86604082094756
78,AC Agar,23,20,1,5,England,Australia,The Rose Bowl,1,Left hand Bat,Right hand Bat,79,90,False,115.0,119,7.0,17.0,0.0,38.0,11.0,6.0,4.0,4.9777700000000005,1.08881630113548,71.111,6.429,42.9837,1.8688830964442043,113.115,20.333,20.1875,1.5937001968688478,118.75,10.667,0.0,0.0,0.0,0.0,8.02703,0.8919159977296683,72.973,12.333,5.14284,0.12244897959183673,85.714,49.0,5.565764571770037,34.469005939950144
79,AC Agar,6,7,1,4,New Zealand,Australia,Sky Stadium,1,Left hand Bat,Right hand Bat,87,104,False,85.71,104,9.0,6.0,0.0,18.0,9.0,0.0,7.666666666666667,6.39999,1.3999066728884741,71.111,6.429,20.360699999999998,0.8852604141051493,113.115,20.333,7.125,0.5624824224242992,118.75,10.667,0.0,0.0,0.0,0.0,6.56757,0.7297494526879105,72.973,12.333,0.0,0.0,85.714,49.0,3.577398962105833,21.38798335521888
80,AC Agar,7,6,1,5,Pakistan,Australia,Harare Sports Club,1,Left hand Bat,Left hand Bat,107,166,False,116.67,114,6.0,0.0,0.0,19.0,0.0,0.0,15.0,4.26666,0.9332711152589827,71.111,6.429,21.49185,0.9344415482221021,113.115,20.333,0.0,0.0,118.75,10.667,0.0,0.0,0.0,0.0,0.0,0.0,72.973,12.333,0.0,0.0,85.714,49.0,1.8677126634810848,18.84801878571249
81,AC Agar,20,20,1,5,England,Australia,Dubai International Cricket Stadium,0,Left hand Bat,Right hand Bat,71,51,False,100.0,106,18.0,0.0,0.0,19.0,6.0,8.0,9.0,12.79998,2.7998133457769483,71.111,6.429,21.49185,0.9344415482221021,113.115,20.333,0.0,0.0,118.75,10.667,0.0,0.0,0.0,0.0,4.37838,0.48649963512527367,72.973,12.333,6.85712,0.16326530612244897,85.714,49.0,4.384019835246773,21.74382410296719
82,AC Agar,9,8,2,5,New Zealand,Australia,Himachal Pradesh Cricket Association Stadium,0,Left hand Bat,Right hand Bat,92,100,False,112.5,113,18.0,6.0,0.0,21.0,8.0,0.0,0.0,12.79998,2.7998133457769483,71.111,6.429,23.754149999999996,1.0328038164560076,113.115,20.333,7.125,0.5624824224242992,118.75,10.667,0.0,0.0,0.0,0.0,5.83784,0.6486661801670315,72.973,12.333,0.0,0.0,85.714,49.0,5.043765764824286,22.04837603075649
83,AC Agar,4,5,2,5,England,Australia,The Rose Bowl,1,Right hand Bat,Left hand Bat,100,134,False,80.0,114,0.0,0.0,0.0,36.0,7.0,0.0,0.0,0.0,0.0,71.111,6.429,40.721399999999996,1.7705208282102987,113.115,20.333,0.0,0.0,118.75,10.667,0.0,0.0,0.0,0.0,5.10811,0.5675829076461526,72.973,12.333,0.0,0.0,85.714,49.0,2.338103735856451,29.971834510051153
84,AC Agar,16,13,2,5,England,Australia,The Rose Bowl,1,Right hand Bat,Left hand Bat,79,101,False,123.08,117,12.0,11.0,0.0,46.0,6.0,5.0,13.5,8.53332,1.8665422305179653,71.111,6.429,52.0329,2.262332169379826,113.115,20.333,13.0625,1.0312177744445485,118.75,10.667,0.0,0.0,0.0,0.0,4.37838,0.48649963512527367,72.973,12.333,4.2857,0.10204081632653061,85.714,49.0,5.748632625794143,34.32255121246532
85,AC Agar,29,23,2,5,England,Australia,Edgbaston,1,Left hand Bat,Right hand Bat,53,72,False,126.09,104,13.0,6.0,0.0,72.0,29.0,18.0,0.0,9.24443,2.0220874163944624,71.111,6.429,81.44279999999999,3.5410416564205973,113.115,20.333,7.125,0.5624824224242992,118.75,10.667,0.0,0.0,0.0,0.0,21.16217,2.351414903105489,72.973,12.333,15.42852,0.3673469387755102,85.714,49.0,8.844373337120357,45.193416166205374
86,AC Agar,1,5,2,5,South Africa,Australia,St George's Park,0,Left hand Bat,Left hand Bat,110,139,False,20.0,116,6.0,0.0,0.0,17.0,0.0,0.0,20.0,4.26666,0.9332711152589827,71.111,6.429,19.229549999999996,0.8360792799881966,113.115,20.333,0.0,0.0,118.75,10.667,0.0,0.0,0.0,0.0,0.0,0.0,72.973,12.333,0.0,0.0,85.714,49.0,1.7693503952471792,17.664074648395378
87,AC Agar,1,1,1,5,South Africa,Australia,Newlands,0,Right hand Bat,Left hand Bat,113,172,False,100.0,120,0.0,0.0,0.0,8.0,0.0,0.0,10.5,0.0,0.0,71.111,6.429,9.049199999999999,0.3934490729356219,113.115,20.333,0.0,0.0,118.75,10.667,0.0,0.0,0.0,0.0,0.0,0.0,72.973,12.333,0.0,0.0,85.714,49.0,0.3934490729356219,14.42666421800757
88,AC Agar,2,5,2,1,New Zealand,Australia,Eden Park,0,Left hand Bat,Right hand Bat,49,72,False,40.0,63,6.0,29.0,0.0,67.0,12.0,0.0,0.0,4.26666,0.9332711152589827,71.111,6.429,75.78705,3.2951359858358336,113.115,20.333,34.4375,2.7186650417174465,118.75,10.667,0.0,0.0,0.0,0.0,8.75676,0.9729992702505473,72.973,12.333,0.0,0.0,85.714,49.0,7.920071413062809,43.794061714903044
89,AC Agar,23,13,2,5,New Zealand,Australia,Hagley Oval,1,Left hand Bat,Right hand Bat,54,57,False,176.92,82,19.0,29.0,0.0,43.0,26.0,8.0,0.0,13.511090000000001,2.955358531653445,71.111,6.429,48.63945,2.114788767028968,113.115,20.333,34.4375,2.7186650417174465,118.75,10.667,0.0,0.0,0.0,0.0,18.97298,2.1081650855428524,72.973,12.333,6.85712,0.16326530612244897,85.714,49.0,10.060242732065161,38.59593327318326
90,AC Agar,20,9,1,5,South Africa,Australia,The Wanderers Stadium,0,Left hand Bat,Left hand Bat,107,168,False,222.22,120,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,71.111,6.429,15.836099999999998,0.6885358776373384,113.115,20.333,0.0,0.0,118.75,10.667,0.0,0.0,0.0,0.0,0.0,0.0,72.973,12.333,0.0,0.0,85.714,49.0,0.6885358776373384,19.08468288454107
91,AC Agar,0,3,1,4,New Zealand,Australia,Westpac Stadium,1,Left hand Bat,Right hand Bat,79,95,False,0.0,84,10.0,12.0,0.0,39.0,13.0,0.0,11.5,7.1111,1.555451858764971,71.111,6.429,44.11485,1.9180642305611568,113.115,20.333,14.25,1.1249648448485985,118.75,10.667,0.0,0.0,0.0,0.0,9.48649,1.0540825427714262,72.973,12.333,0.0,0.0,85.714,49.0,5.652563476946153,31.529783611591576
92,AC Agar,5,5,2,5,Zimbabwe,Australia,Harare Sports Club,0,Right hand Bat,Left hand Bat,111,141,False,100.0,119,0.0,0.0,0.0,17.0,0.0,0.0,20.0,0.0,0.0,71.111,6.429,19.229549999999996,0.8360792799881966,113.115,20.333,0.0,0.0,118.75,10.667,0.0,0.0,0.0,0.0,0.0,0.0,72.973,12.333,0.0,0.0,85.714,49.0,0.8360792799881966,21.03029626457203
93,AC Agar,19,23,2,5,Pakistan,Australia,Sheikh Zayed Stadium,1,Left hand Bat,Right hand Bat,31,22,False,82.61,76,18.0,13.0,0.0,61.0,47.0,0.0,0.0,12.79998,2.7998133457769483,71.111,6.429,69.00014999999999,3.0000491811341172,113.115,20.333,15.4375,1.2187119152526484,118.75,10.667,0.0,0.0,0.0,0.0,34.297309999999996,3.81091380848131,72.973,12.333,0.0,0.0,85.714,49.0,10.829488250645024,39.97027753450506
94,AC Botha,28,17,2,2,New Zealand,Ireland,Trent Bridge,1,Left hand Bat,Right hand Bat,18,15,True,164.71,50,31.0,0.0,0.0,115.0,0.0,42.0,8.0,44.285669999999996,4.428571428571429,142.857,7.0,145.00005,5.0,126.087,23.0,0.0,0.0,50.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,9.428571428571429,61.64458079986711
95,AC Botha,8,5,1,2,India,Ireland,Trent Bridge,0,Left hand Bat,Right hand Bat,20,9,True,160.0,24,43.0,30.0,0.0,47.0,0.0,46.0,0.0,61.428509999999996,6.142857142857143,142.857,7.0,59.260889999999996,2.0434782608695654,126.087,23.0,15.0,0.0,50.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,8.186335403726709,47.42432464644532
96,AC Voges,26,24,1,3,New Zealand,Australia,Sydney Cricket Ground,1,Right hand Bat,Right hand Bat,43,53,False,108.33,89,12.0,23.0,0.0,85.0,0.0,36.0,0.0,18.0,0.0,150.0,inf,105.9423,1.2318840579710144,124.638,69.0,26.28578,0.0,114.286,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.48292,1.2413793103448276,106.897,29.0,2.473263368315842,119.99469147307194
97,AC Voges,26,20,1,3,New Zealand,Australia,Western Australia Cricket Association Ground,1,Right hand Bat,Right hand Bat,59,72,False,130.0,100,1.0,13.0,0.0,89.0,0.0,12.0,0.0,1.5,0.0,150.0,inf,110.92782,1.289855072463768,124.638,69.0,14.85718,0.0,114.286,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.827639999999999,0.41379310344827586,106.897,29.0,1.7036481759120439,107.34636920979106
98,AC Voges,11,8,1,4,England,Australia,Old Trafford,0,Right hand Bat,Right hand Bat,110,132,False,137.5,120,6.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,150.0,inf,6.2319,0.07246376811594203,124.638,69.0,0.0,0.0,114.286,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.897,29.0,0.07246376811594203,56.58399712832242
99,AC Voges,25,29,1,3,Sri Lanka,Australia,Stadium Australia,1,Left hand Bat,Right hand Bat,55,54,False,86.21,120,12.0,12.0,0.0,72.0,0.0,28.0,0.0,18.0,0.0,150.0,inf,89.73936,1.0434782608695652,124.638,69.0,13.71432,0.0,114.286,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.93116,0.9655172413793104,106.897,29.0,2.0089955022488755,106.80532452375739
100,ACL Richards,10,15,1,1,England,West Indies,Kennington Oval,1,Left hand Bat,Left hand Bat,34,49,False,66.67,53,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29472,7.529411764705882,58.824,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.529411764705882,27.439993140990396
101,AD Hales,30,23,1,1,India,England,County Ground,0,Right hand Bat,Left hand Bat,48,94,False,130.43,84,6.0,0.0,0.0,97.0,37.0,0.0,38.333333333333336,9.06438,0.2575107296137339,151.073,23.3,140.64320999999998,3.830812369179732,144.993,25.321,0.0,0.0,102.994,11.133,0.0,0.0,70.0,20.0,44.147659999999995,1.261377970204207,119.318,29.333,0.0,0.0,140.11,60.667,5.349701068997673,83.81327470830803
102,AD Hales,49,24,1,2,Australia,England,Edgbaston,0,Right hand Bat,Right hand Bat,58,109,False,204.17,109,13.0,6.0,0.0,68.0,24.0,14.0,0.0,19.639490000000002,0.5579399141630901,151.073,23.3,98.59523999999999,2.6855179495280597,144.993,25.321,6.179640000000001,0.5389382915656158,102.994,11.133,0.0,0.0,70.0,20.0,28.636319999999998,0.8181911158081342,119.318,29.333,19.615400000000005,0.23076796281339113,140.11,60.667,4.831355233878291,78.55477139758892
103,AD Hales,58,41,2,2,India,England,Sophia Gardens,1,Left hand Bat,Right hand Bat,31,34,False,141.46,118,12.0,0.0,24.0,95.0,49.0,0.0,28.5,18.12876,0.5150214592274678,151.073,23.3,137.74335,3.751826547134789,144.993,25.321,0.0,0.0,102.994,11.133,16.799999999999997,1.2,70.0,20.0,58.465819999999994,1.670473528108274,119.318,29.333,0.0,0.0,140.11,60.667,7.137321534470531,86.51742567374983
104,AD Hales,8,18,1,1,India,England,Old Trafford,0,Right hand Bat,Right hand Bat,31,52,False,44.44,69,12.0,0.0,24.0,79.0,43.0,14.0,49.0,18.12876,0.5150214592274678,151.073,23.3,114.54446999999999,3.1199399707752455,144.993,25.321,0.0,0.0,102.994,11.133,16.799999999999997,1.2,70.0,20.0,51.30674,1.4659257491562405,119.318,29.333,19.615400000000005,0.23076796281339113,140.11,60.667,6.531655141972345,86.23644468818934
105,AD Mascarenhas,16,12,1,4,Pakistan,England,Kennington Oval,0,Right hand Bat,Right hand Bat,98,153,False,133.33,120,0.0,0.0,0.0,34.0,6.0,4.0,0.0,0.0,0.0,50.0,inf,35.0625,2.125,103.125,16.0,0.0,0.0,68.75,16.0,0.0,0.0,0.0,0.0,10.5,0.0,175.0,inf,7.78948,0.0,194.737,inf,2.125,36.59915633820571
106,AD Mascarenhas,1,3,1,5,South Africa,England,Trent Bridge,1,Right hand Bat,Right hand Bat,80,79,False,33.33,83,12.0,6.0,0.0,33.0,6.0,18.0,8.0,6.0,0.0,50.0,inf,34.03125,2.0625,103.125,16.0,4.125,0.375,68.75,16.0,0.0,0.0,0.0,0.0,10.5,0.0,175.0,inf,35.05266,0.0,194.737,inf,2.4375,57.459688552666876
107,AD Mascarenhas,18,16,2,5,West Indies,England,Kennington Oval,0,Right hand Bat,Right hand Bat,82,105,False,112.5,117,12.0,12.0,0.0,42.0,0.0,13.0,2.0,6.0,0.0,50.0,inf,43.3125,2.625,103.125,16.0,8.25,0.75,68.75,16.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,inf,25.31581,0.0,194.737,inf,3.375,45.11323783204544
108,AD Mascarenhas,31,14,1,5,New Zealand,England,Eden Park,0,Right hand Bat,Right hand Bat,81,117,False,221.43,100,2.0,0.0,0.0,66.0,0.0,10.0,0.0,1.0,0.0,50.0,inf,68.0625,4.125,103.125,16.0,0.0,0.0,68.75,16.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,inf,19.4737,0.0,194.737,inf,4.125,43.592211454577594
109,AD Mascarenhas,25,27,1,2,India,England,Lord's,0,Right hand Bat,Left hand Bat,66,75,False,92.59,120,19.0,21.0,0.0,43.0,0.0,33.0,5.666666666666667,9.5,0.0,50.0,inf,44.34375,2.6875,103.125,16.0,14.4375,1.3125,68.75,16.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,inf,64.26321,0.0,194.737,inf,4.0,66.27223000000001
110,AD Mascarenhas,2,4,2,5,West Indies,England,Kennington Oval,0,Right hand Bat,Right hand Bat,66,90,False,50.0,74,12.0,9.0,0.0,76.0,0.0,19.0,0.0,6.0,0.0,50.0,inf,78.375,4.75,103.125,16.0,6.1875,0.5625,68.75,16.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,inf,37.00003,0.0,194.737,inf,5.3125,55.34439606681213
111,AD Mathews,12,20,2,2,Bangladesh,Sri Lanka,Shere Bangla National Stadium,0,Right hand Bat,Right hand Bat,67,77,False,60.0,103,18.0,25.0,0.0,64.0,0.0,6.0,42.5,25.67826,0.7552553182561994,142.657,23.833,77.13792000000001,2.991912486559768,120.528,21.391,24.17125,0.27624309392265195,96.685,90.5,0.0,0.0,25.0,4.0,0.0,0.0,103.509,38.0,6.95052,0.20792182139515542,115.842,28.857,4.231332720133775,65.11260328700898
112,AD Mathews,9,9,2,4,Pakistan,Sri Lanka,R Premadasa Stadium,0,Right hand Bat,Left hand Bat,81,100,False,100.0,94,6.0,0.0,0.0,32.0,8.0,26.0,12.5,8.559420000000001,0.2517517727520665,142.657,23.833,38.568960000000004,1.495956243279884,120.528,21.391,0.0,0.0,96.685,90.5,0.0,0.0,25.0,4.0,8.28072,0.21052631578947367,103.509,38.0,30.11892,0.9009945593790069,115.842,28.857,2.859228891200431,50.580597621531524
113,AD Mathews,66,51,1,4,Zimbabwe,Sri Lanka,"R Premadasa Stadium, Colombo",0,Right hand Bat,Right hand Bat,29,27,True,129.41,120,25.0,33.0,0.0,58.0,24.0,49.0,46.0,35.66425,1.048965719800277,142.657,23.833,69.90624000000001,2.71142069094479,120.528,21.391,31.90605,0.36464088397790057,96.685,90.5,0.0,0.0,25.0,4.0,24.84216,0.631578947368421,103.509,38.0,56.76258,1.698028208060436,115.842,28.857,6.454634450151826,86.23219556869822
